XS06G0120600.1	XS06G0120600	desc	Chr06	-	11111526	11121052			11111526	11121052
XS06G0120800.1	XS06G0120800	desc	Chr06	+	11125339	11126286			11125339	11126286
XS06G0120900.1	XS06G0120900	desc	Chr06	-	11133995	11138318			11133995	11138318
XS06G0121000.1	XS06G0121000	desc	Chr06	+	11138892	11139137			11138892	11139137
XS06G0121100.1	XS06G0121100	desc	Chr06	-	11140927	11143684			11140927	11143684
XS06G0121200.1	XS06G0121200	desc	Chr06	+	11145289	11150500			11145289	11150500
XS06G0121300.1	XS06G0121300	desc	Chr06	-	11153205	11155817			11153205	11155817
XS06G0121400.1	XS06G0121400	desc	Chr06	-	11165877	11168453			11165877	11168453
XS06G0121500.1	XS06G0121500	desc	Chr06	-	11196260	11198832			11196260	11198832
XS06G0121600.1	XS06G0121600	desc	Chr06	-	11226048	11234462			11226048	11234462
XS06G0121700.1	XS06G0121700	desc	Chr06	+	11245981	11247324			11245981	11247324
XS06G0121800.1	XS06G0121800	desc	Chr06	-	11249291	11255541			11249291	11255541
XS06G0122000.1	XS06G0122000	desc	Chr06	+	11292190	11305663			11292190	11305663
XS06G0122200.1	XS06G0122200	desc	Chr06	+	11310886	11315920			11310886	11315920
XS06G0122300.1	XS06G0122300	desc	Chr06	+	11320514	11327726			11320514	11327726
XS06G0122400.1	XS06G0122400	desc	Chr06	+	11404579	11406058			11404579	11406058
XS06G0122500.1	XS06G0122500	desc	Chr06	-	11418990	11420060			11418990	11420060
XS06G0122700.1	XS06G0122700	desc	Chr06	+	11496568	11497179			11496568	11497179
XS06G0122800.1	XS06G0122800	desc	Chr06	-	11502163	11505905			11502163	11505905
XS06G0123300.1	XS06G0123300	desc	Chr06	-	11577503	11581098			11577503	11581098
XS06G0123400.1	XS06G0123400	desc	Chr06	+	11590849	11597858			11590849	11597858
XS06G0123500.1	XS06G0123500	desc	Chr06	-	11591155	11591902			11591155	11591902
XS06G0124400.1	XS06G0124400	desc	Chr06	-	11683574	11685453			11683574	11685453
XS06G0124500.1	XS06G0124500	desc	Chr06	+	11685321	11688224			11685321	11688224
XS06G0124600.1	XS06G0124600	desc	Chr06	-	11710762	11711433			11710762	11711433
XS06G0124800.1	XS06G0124800	desc	Chr06	-	11744178	11746105			11744178	11746105
XS06G0124900.1	XS06G0124900	desc	Chr06	-	11753506	11755202			11753506	11755202
XS06G0125100.1	XS06G0125100	desc	Chr06	-	11818720	11822945			11818720	11822945
XS06G0125200.1	XS06G0125200	desc	Chr06	-	11825254	11828519			11825254	11828519
XS06G0125300.1	XS06G0125300	desc	Chr06	+	11876796	11882200			11876796	11882200
XS06G0125500.1	XS06G0125500	desc	Chr06	+	11889251	11893780			11889251	11893780
XS06G0125600.1	XS06G0125600	desc	Chr06	+	11899189	11902554			11899189	11902554
XS06G0125700.1	XS06G0125700	desc	Chr06	-	11905736	11909165			11905736	11909165
XS06G0126000.1	XS06G0126000	desc	Chr06	+	11931426	11940069			11931426	11940069
XS06G0126100.1	XS06G0126100	desc	Chr06	+	11948754	11949854			11948754	11949854
XS06G0126300.1	XS06G0126300	desc	Chr06	+	11955942	11961220			11955942	11961220
XS06G0126400.1	XS06G0126400	desc	Chr06	-	11962591	11967371			11962591	11967371
XS06G0126500.1	XS06G0126500	desc	Chr06	+	11977516	11982432			11977516	11982432
XS06G0126600.1	XS06G0126600	desc	Chr06	-	11984602	11987661			11984602	11987661
XS06G0126800.1	XS06G0126800	desc	Chr06	+	12004476	12006399			12004476	12006399
XS06G0126900.1	XS06G0126900	desc	Chr06	-	12009427	12017150			12009427	12017150
XS06G0127000.1	XS06G0127000	desc	Chr06	+	12030440	12031532			12030440	12031532
XS06G0127100.1	XS06G0127100	desc	Chr06	+	12039096	12040355			12039096	12040355
XS06G0127200.1	XS06G0127200	desc	Chr06	+	12059067	12061643			12059067	12061643
XS06G0127300.1	XS06G0127300	desc	Chr06	-	12062310	12063510			12062310	12063510
XS06G0127600.1	XS06G0127600	desc	Chr06	-	12112997	12116558			12112997	12116558
XS06G0127700.1	XS06G0127700	desc	Chr06	-	12118591	12123010			12118591	12123010
XS06G0127800.1	XS06G0127800	desc	Chr06	+	12127944	12131821			12127944	12131821
XS06G0127900.1	XS06G0127900	desc	Chr06	-	12144182	12145189			12144182	12145189
XS06G0128000.1	XS06G0128000	desc	Chr06	-	12159939	12167677			12159939	12167677
XS06G0128100.1	XS06G0128100	desc	Chr06	+	12171939	12173031			12171939	12173031
XS06G0128200.1	XS06G0128200	desc	Chr06	+	12180584	12181844			12180584	12181844
XS06G0128300.1	XS06G0128300	desc	Chr06	+	12191944	12193275			12191944	12193275
XS06G0128400.1	XS06G0128400	desc	Chr06	-	12194965	12195459			12194965	12195459
XS06G0128500.1	XS06G0128500	desc	Chr06	-	12227257	12228672			12227257	12228672
XS06G0128700.1	XS06G0128700	desc	Chr06	-	12245632	12248980			12245632	12248980
XS06G0129700.1	XS06G0129700	desc	Chr06	-	12310529	12311143			12310529	12311143
XS06G0129800.1	XS06G0129800	desc	Chr06	-	12312185	12313215			12312185	12313215
XS06G0130000.1	XS06G0130000	desc	Chr06	-	12321415	12324893			12321415	12324893
XS06G0130100.1	XS06G0130100	desc	Chr06	+	12342807	12344538			12342807	12344538
XS06G0130300.1	XS06G0130300	desc	Chr06	+	12355367	12357242			12355367	12357242
XS06G0130900.1	XS06G0130900	desc	Chr06	-	12391562	12396961			12391562	12396961
XS06G0131000.1	XS06G0131000	desc	Chr06	+	12417868	12425157			12417868	12425157
XS06G0131100.1	XS06G0131100	desc	Chr06	-	12425678	12437531			12425678	12437531
XS06G0131200.1	XS06G0131200	desc	Chr06	-	12446313	12451587			12446313	12451587
XS06G0131300.1	XS06G0131300	desc	Chr06	-	12454120	12457992			12454120	12457992
XS06G0131400.1	XS06G0131400	desc	Chr06	-	12459436	12460395			12459436	12460395
XS06G0131500.1	XS06G0131500	desc	Chr06	-	12461187	12463142			12461187	12463142
XS06G0131600.1	XS06G0131600	desc	Chr06	+	12475178	12482493			12475178	12482493
XS06G0131700.1	XS06G0131700	desc	Chr06	+	12485648	12486607			12485648	12486607
XS06G0131800.1	XS06G0131800	desc	Chr06	-	12487283	12506253			12487283	12506253
XS06G0131900.1	XS06G0131900	desc	Chr06	+	12487415	12490360			12487415	12490360
XS06G0132100.1	XS06G0132100	desc	Chr06	+	12517901	12521164			12517901	12521164
XS06G0132600.1	XS06G0132600	desc	Chr06	-	12580868	12582427			12580868	12582427
XS06G0132800.1	XS06G0132800	desc	Chr06	-	12593956	12596321			12593956	12596321
XS06G0133100.1	XS06G0133100	desc	Chr06	+	12607810	12610850			12607810	12610850
XS06G0133200.1	XS06G0133200	desc	Chr06	+	12614854	12615793			12614854	12615793
XS06G0133800.1	XS06G0133800	desc	Chr06	+	12655014	12662283			12655014	12662283
XS06G0134000.1	XS06G0134000	desc	Chr06	+	12676477	12683934			12676477	12683934
XS06G0134100.1	XS06G0134100	desc	Chr06	+	12697091	12702654			12697091	12702654
XS06G0134200.1	XS06G0134200	desc	Chr06	-	12703410	12707846			12703410	12707846
XS06G0134300.1	XS06G0134300	desc	Chr06	+	12714690	12715033			12714690	12715033
XS06G0134400.1	XS06G0134400	desc	Chr06	-	12715634	12719118			12715634	12719118
XS06G0134700.1	XS06G0134700	desc	Chr06	-	12732924	12737179			12732924	12737179
XS06G0135000.1	XS06G0135000	desc	Chr06	+	12751090	12772615			12751090	12772615
XS06G0135100.1	XS06G0135100	desc	Chr06	+	12792311	12795232			12792311	12795232
XS06G0135200.1	XS06G0135200	desc	Chr06	+	12823306	12824755			12823306	12824755
XS06G0135300.1	XS06G0135300	desc	Chr06	-	12865273	12865650			12865273	12865650
XS06G0135400.1	XS06G0135400	desc	Chr06	-	12895185	12896291			12895185	12896291
XS06G0135600.1	XS06G0135600	desc	Chr06	+	12924292	12924803			12924292	12924803
XS06G0135700.1	XS06G0135700	desc	Chr06	+	12938612	12954968			12938612	12954968
XS06G0135800.1	XS06G0135800	desc	Chr06	+	12962133	12967259			12962133	12967259
XS06G0135900.1	XS06G0135900	desc	Chr06	+	12983737	12989139			12983737	12989139
XS06G0136000.1	XS06G0136000	desc	Chr06	-	12989030	12991631			12989030	12991631
XS06G0136300.1	XS06G0136300	desc	Chr06	-	13122004	13124268			13122004	13124268
XS06G0136400.1	XS06G0136400	desc	Chr06	-	13128760	13138349			13128760	13138349
XS06G0136600.1	XS06G0136600	desc	Chr06	-	13150106	13150552			13150106	13150552
XS06G0136700.1	XS06G0136700	desc	Chr06	-	13159219	13164065			13159219	13164065
XS06G0136800.1	XS06G0136800	desc	Chr06	-	13172499	13173794			13172499	13173794
XS06G0137200.1	XS06G0137200	desc	Chr06	+	13204125	13208353			13204125	13208353
XS06G0137300.1	XS06G0137300	desc	Chr06	-	13209020	13210750			13209020	13210750
XS06G0137700.1	XS06G0137700	desc	Chr06	-	13223243	13225628			13223243	13225628
XS06G0137800.1	XS06G0137800	desc	Chr06	+	13229065	13233260			13229065	13233260
XS06G0138400.1	XS06G0138400	desc	Chr06	+	13250083	13252060			13250083	13252060
XS06G0138500.1	XS06G0138500	desc	Chr06	-	13302872	13310801			13302872	13310801
XS06G0138600.1	XS06G0138600	desc	Chr06	-	13313337	13316519			13313337	13316519
XS06G0138700.1	XS06G0138700	desc	Chr06	-	13318214	13321908			13318214	13321908
XS06G0138800.1	XS06G0138800	desc	Chr06	-	13358422	13360565			13358422	13360565
XS06G0139100.1	XS06G0139100	desc	Chr06	+	13425057	13431164			13425057	13431164
XS06G0139200.1	XS06G0139200	desc	Chr06	+	13490741	13496816			13490741	13496816
XS06G0139300.1	XS06G0139300	desc	Chr06	+	13503819	13516483			13503819	13516483
XS06G0139900.1	XS06G0139900	desc	Chr06	+	13548557	13549164			13548557	13549164
XS06G0140000.1	XS06G0140000	desc	Chr06	+	13555533	13557977			13555533	13557977
XS06G0140200.1	XS06G0140200	desc	Chr06	-	13564447	13569233			13564447	13569233
XS06G0140500.1	XS06G0140500	desc	Chr06	-	13600931	13602427			13600931	13602427
XS06G0140700.1	XS06G0140700	desc	Chr06	+	13616507	13623476			13616507	13623476
XS06G0140900.1	XS06G0140900	desc	Chr06	+	13634757	13639933			13634757	13639933
XS06G0141000.1	XS06G0141000	desc	Chr06	-	13640151	13644594			13640151	13644594
XS06G0141100.1	XS06G0141100	desc	Chr06	-	13663841	13666367			13663841	13666367
XS06G0141300.1	XS06G0141300	desc	Chr06	-	13686130	13691184			13686130	13691184
XS06G0141400.1	XS06G0141400	desc	Chr06	+	13701056	13707315			13701056	13707315
XS06G0141500.1	XS06G0141500	desc	Chr06	-	13709051	13710523			13709051	13710523
XS06G0141800.1	XS06G0141800	desc	Chr06	+	13744834	13745853			13744834	13745853
XS06G0141900.1	XS06G0141900	desc	Chr06	+	13760675	13769380			13760675	13769380
XS06G0142300.1	XS06G0142300	desc	Chr06	+	13801949	13803495			13801949	13803495
XS06G0142500.1	XS06G0142500	desc	Chr06	+	13867934	13868752			13867934	13868752
XS06G0142700.1	XS06G0142700	desc	Chr06	+	13873578	13874261			13873578	13874261
XS06G0142900.1	XS06G0142900	desc	Chr06	+	13891680	13896106			13891680	13896106
XS06G0143200.1	XS06G0143200	desc	Chr06	+	13909358	13912253			13909358	13912253
XS06G0143300.1	XS06G0143300	desc	Chr06	+	13937810	13939905			13937810	13939905
XS06G0143500.1	XS06G0143500	desc	Chr06	-	13955531	13964883			13955531	13964883
XS06G0143600.1	XS06G0143600	desc	Chr06	+	13965795	13967129			13965795	13967129
XS06G0144000.1	XS06G0144000	desc	Chr06	+	14058277	14059095			14058277	14059095
XS06G0144100.1	XS06G0144100	desc	Chr06	+	14060503	14061450			14060503	14061450
XS06G0144400.1	XS06G0144400	desc	Chr06	+	14094125	14095025			14094125	14095025
XS06G0144700.1	XS06G0144700	desc	Chr06	-	14183013	14187447			14183013	14187447
XS06G0144900.1	XS06G0144900	desc	Chr06	-	14225804	14236534			14225804	14236534
XS06G0146000.1	XS06G0146000	desc	Chr06	+	14322745	14341734			14322745	14341734
XS06G0146700.1	XS06G0146700	desc	Chr06	+	14385886	14391243			14385886	14391243
XS06G0146800.1	XS06G0146800	desc	Chr06	+	14394989	14403168			14394989	14403168
XS06G0146900.1	XS06G0146900	desc	Chr06	+	14453802	14468864			14453802	14468864
XS06G0147000.1	XS06G0147000	desc	Chr06	-	14465192	14468720			14465192	14468720
XS06G0147100.1	XS06G0147100	desc	Chr06	+	14474591	14479906			14474591	14479906
XS06G0147200.1	XS06G0147200	desc	Chr06	+	14482327	14488110			14482327	14488110
XS06G0147300.1	XS06G0147300	desc	Chr06	-	14499878	14503421			14499878	14503421
XS06G0147500.1	XS06G0147500	desc	Chr06	-	14506711	14510336			14506711	14510336
XS06G0147600.1	XS06G0147600	desc	Chr06	+	14521971	14525570			14521971	14525570
XS06G0147700.1	XS06G0147700	desc	Chr06	+	14539485	14544144			14539485	14544144
XS06G0147900.1	XS06G0147900	desc	Chr06	+	14551574	14552839			14551574	14552839
XS06G0148000.1	XS06G0148000	desc	Chr06	-	14581804	14584996			14581804	14584996
XS06G0148100.1	XS06G0148100	desc	Chr06	+	14594339	14595024			14594339	14595024
XS06G0148200.1	XS06G0148200	desc	Chr06	+	14599682	14605521			14599682	14605521
XS06G0148300.1	XS06G0148300	desc	Chr06	+	14619544	14623920			14619544	14623920
XS06G0148400.1	XS06G0148400	desc	Chr06	+	14649699	14651676			14649699	14651676
XS06G0148500.1	XS06G0148500	desc	Chr06	+	14672582	14674945			14672582	14674945
XS06G0148600.1	XS06G0148600	desc	Chr06	-	14675832	14676458			14675832	14676458
XS06G0148700.1	XS06G0148700	desc	Chr06	+	14688670	14691855			14688670	14691855
XS06G0148800.1	XS06G0148800	desc	Chr06	-	14721762	14723027			14721762	14723027
XS06G0149100.1	XS06G0149100	desc	Chr06	-	14746577	14750786			14746577	14750786
XS06G0149200.1	XS06G0149200	desc	Chr06	-	14754373	14761898			14754373	14761898
XS06G0149400.1	XS06G0149400	desc	Chr06	-	14774517	14775882			14774517	14775882
XS06G0149500.1	XS06G0149500	desc	Chr06	-	14784440	14789981			14784440	14789981
XS06G0149600.1	XS06G0149600	desc	Chr06	+	14809086	14812252			14809086	14812252
XS06G0149700.1	XS06G0149700	desc	Chr06	+	14822177	14822764			14822177	14822764
XS06G0149800.1	XS06G0149800	desc	Chr06	-	14824230	14824787			14824230	14824787
XS06G0149900.1	XS06G0149900	desc	Chr06	+	14834383	14835863			14834383	14835863
XS06G0150000.1	XS06G0150000	desc	Chr06	+	14876435	14878163			14876435	14878163
XS06G0150100.1	XS06G0150100	desc	Chr06	-	14885447	14886817			14885447	14886817
XS06G0150200.1	XS06G0150200	desc	Chr06	-	14892410	14902817			14892410	14902817
XS06G0150300.1	XS06G0150300	desc	Chr06	-	14935216	14941855			14935216	14941855
XS06G0150400.1	XS06G0150400	desc	Chr06	-	14946338	14968789			14946338	14968789
XS06G0150500.1	XS06G0150500	desc	Chr06	+	14975550	14976854			14975550	14976854
XS06G0150600.1	XS06G0150600	desc	Chr06	-	14982068	14982634			14982068	14982634
XS06G0150700.1	XS06G0150700	desc	Chr06	+	15032430	15032869			15032430	15032869
XS06G0150800.1	XS06G0150800	desc	Chr06	-	15034324	15034881			15034324	15034881
XS06G0150900.1	XS06G0150900	desc	Chr06	-	15039995	15041374			15039995	15041374
XS06G0151000.1	XS06G0151000	desc	Chr06	+	15044664	15046204			15044664	15046204
XS06G0151100.1	XS06G0151100	desc	Chr06	+	15110073	15112107			15110073	15112107
XS06G0151200.1	XS06G0151200	desc	Chr06	-	15135066	15136436			15135066	15136436
XS06G0151300.1	XS06G0151300	desc	Chr06	+	15140367	15144296			15140367	15144296
XS06G0151400.1	XS06G0151400	desc	Chr06	-	15145557	15146960			15145557	15146960
XS06G0151500.1	XS06G0151500	desc	Chr06	+	15155647	15156882			15155647	15156882
XS06G0151600.1	XS06G0151600	desc	Chr06	+	15167379	15171703			15167379	15171703
XS06G0151700.1	XS06G0151700	desc	Chr06	+	15189887	15191289			15189887	15191289
XS06G0151800.1	XS06G0151800	desc	Chr06	+	15226295	15230651			15226295	15230651
XS06G0151900.1	XS06G0151900	desc	Chr06	-	15231965	15238345			15231965	15238345
XS06G0152000.1	XS06G0152000	desc	Chr06	-	15244517	15245930			15244517	15245930
XS06G0152100.1	XS06G0152100	desc	Chr06	-	15254854	15255811			15254854	15255811
XS06G0152200.1	XS06G0152200	desc	Chr06	+	15278981	15280056			15278981	15280056
XS06G0152300.1	XS06G0152300	desc	Chr06	-	15301729	15306083			15301729	15306083
XS06G0152400.1	XS06G0152400	desc	Chr06	-	15316433	15317822			15316433	15317822
XS06G0152500.1	XS06G0152500	desc	Chr06	+	15326593	15327996			15326593	15327996
XS06G0152600.1	XS06G0152600	desc	Chr06	-	15329237	15329708			15329237	15329708
XS06G0152700.1	XS06G0152700	desc	Chr06	+	15343765	15345041			15343765	15345041
XS06G0152800.1	XS06G0152800	desc	Chr06	+	15353480	15355904			15353480	15355904
XS06G0152900.1	XS06G0152900	desc	Chr06	+	15379585	15380967			15379585	15380967
XS06G0153000.1	XS06G0153000	desc	Chr06	+	15409696	15410855			15409696	15410855
XS06G0153100.1	XS06G0153100	desc	Chr06	-	15411460	15411953			15411460	15411953
XS06G0153200.1	XS06G0153200	desc	Chr06	-	15428409	15431659			15428409	15431659
XS06G0153300.1	XS06G0153300	desc	Chr06	-	15441493	15442356			15441493	15442356
XS06G0153400.1	XS06G0153400	desc	Chr06	-	15451967	15452806			15451967	15452806
XS06G0153700.1	XS06G0153700	desc	Chr06	-	15473712	15474215			15473712	15474215
XS06G0153800.1	XS06G0153800	desc	Chr06	-	15481429	15486006			15481429	15486006
XS06G0153900.1	XS06G0153900	desc	Chr06	-	15505265	15508092			15505265	15508092
XS06G0154000.1	XS06G0154000	desc	Chr06	+	15537239	15539731			15537239	15539731
XS06G0154100.1	XS06G0154100	desc	Chr06	-	15540245	15542903			15540245	15542903
XS06G0154200.1	XS06G0154200	desc	Chr06	+	15542862	15549267			15542862	15549267
XS06G0154300.1	XS06G0154300	desc	Chr06	-	15550858	15552751			15550858	15552751
XS06G0154400.1	XS06G0154400	desc	Chr06	+	15555860	15556558			15555860	15556558
XS06G0154500.1	XS06G0154500	desc	Chr06	-	15562882	15565123			15562882	15565123
XS06G0154600.1	XS06G0154600	desc	Chr06	+	15595307	15598738			15595307	15598738
XS06G0154700.1	XS06G0154700	desc	Chr06	-	15597979	15601581			15597979	15601581
XS06G0154800.1	XS06G0154800	desc	Chr06	-	15608339	15614232			15608339	15614232
XS06G0154900.1	XS06G0154900	desc	Chr06	-	15616565	15618554			15616565	15618554
XS06G0155000.1	XS06G0155000	desc	Chr06	-	15651463	15652386			15651463	15652386
XS06G0155100.1	XS06G0155100	desc	Chr06	-	15666020	15666565			15666020	15666565
XS06G0155200.1	XS06G0155200	desc	Chr06	-	15668742	15669475			15668742	15669475
XS06G0155700.1	XS06G0155700	desc	Chr06	+	15717881	15721651			15717881	15721651
XS06G0155900.1	XS06G0155900	desc	Chr06	+	15738406	15743151			15738406	15743151
XS06G0156000.1	XS06G0156000	desc	Chr06	+	15744757	15747150			15744757	15747150
XS06G0156200.1	XS06G0156200	desc	Chr06	+	15748881	15751230			15748881	15751230
XS06G0156300.1	XS06G0156300	desc	Chr06	-	15751938	15752658			15751938	15752658
XS06G0156400.1	XS06G0156400	desc	Chr06	+	15753405	15755725			15753405	15755725
XS06G0156500.1	XS06G0156500	desc	Chr06	-	15756905	15759165			15756905	15759165
XS06G0157000.1	XS06G0157000	desc	Chr06	-	15793739	15794581			15793739	15794581
XS06G0157200.1	XS06G0157200	desc	Chr06	+	15802629	15804472			15802629	15804472
XS06G0157300.1	XS06G0157300	desc	Chr06	-	15821551	15822581			15821551	15822581
XS06G0157400.1	XS06G0157400	desc	Chr06	-	15825127	15826282			15825127	15826282
XS06G0157500.1	XS06G0157500	desc	Chr06	+	15836419	15837344			15836419	15837344
XS06G0157600.1	XS06G0157600	desc	Chr06	+	15855309	15861325			15855309	15861325
XS06G0157700.1	XS06G0157700	desc	Chr06	+	15863851	15867000			15863851	15867000
XS06G0157800.1	XS06G0157800	desc	Chr06	+	15868742	15877592			15868742	15877592
XS06G0158300.1	XS06G0158300	desc	Chr06	+	15894975	15901371			15894975	15901371
XS06G0158400.1	XS06G0158400	desc	Chr06	-	15904586	15905149			15904586	15905149
XS06G0158800.1	XS06G0158800	desc	Chr06	+	15941520	15945049			15941520	15945049
XS06G0158900.1	XS06G0158900	desc	Chr06	-	16012094	16015617			16012094	16015617
XS06G0159200.1	XS06G0159200	desc	Chr06	+	16048705	16052733			16048705	16052733
XS06G0159300.1	XS06G0159300	desc	Chr06	+	16054261	16055289			16054261	16055289
XS06G0159400.1	XS06G0159400	desc	Chr06	+	16073224	16073980			16073224	16073980
XS06G0159800.1	XS06G0159800	desc	Chr06	+	16154697	16155555			16154697	16155555
XS06G0160400.1	XS06G0160400	desc	Chr06	-	16227719	16228387			16227719	16228387
XS06G0160500.1	XS06G0160500	desc	Chr06	-	16264162	16270322			16264162	16270322
XS06G0160700.1	XS06G0160700	desc	Chr06	-	16294051	16299013			16294051	16299013
XS06G0160900.1	XS06G0160900	desc	Chr06	+	16307085	16310937			16307085	16310937
XS06G0161000.1	XS06G0161000	desc	Chr06	-	16340965	16341480			16340965	16341480
XS06G0161100.1	XS06G0161100	desc	Chr06	+	16345143	16350480			16345143	16350480
XS06G0161200.1	XS06G0161200	desc	Chr06	+	16361642	16362670			16361642	16362670
XS06G0161300.1	XS06G0161300	desc	Chr06	-	16365545	16372244			16365545	16372244
XS06G0161400.1	XS06G0161400	desc	Chr06	+	16365671	16366093			16365671	16366093
XS06G0162100.1	XS06G0162100	desc	Chr06	+	16410997	16416023			16410997	16416023
XS06G0162200.1	XS06G0162200	desc	Chr06	+	16416654	16420870			16416654	16420870
XS06G0162300.1	XS06G0162300	desc	Chr06	+	16421106	16429020			16421106	16429020
XS06G0162400.1	XS06G0162400	desc	Chr06	-	16426282	16431903			16426282	16431903
XS06G0162500.1	XS06G0162500	desc	Chr06	-	16432863	16437834			16432863	16437834
XS06G0162600.1	XS06G0162600	desc	Chr06	+	16452003	16459250			16452003	16459250
XS06G0162700.1	XS06G0162700	desc	Chr06	-	16457213	16459352			16457213	16459352
XS06G0162900.1	XS06G0162900	desc	Chr06	+	16474878	16481016			16474878	16481016
XS06G0163200.1	XS06G0163200	desc	Chr06	+	16535412	16542519			16535412	16542519
XS06G0163400.1	XS06G0163400	desc	Chr06	+	16559943	16563737			16559943	16563737
XS06G0163500.1	XS06G0163500	desc	Chr06	-	16564281	16565646			16564281	16565646
XS06G0164300.1	XS06G0164300	desc	Chr06	-	16622327	16624429			16622327	16624429
XS06G0164400.1	XS06G0164400	desc	Chr06	-	16624746	16629687			16624746	16629687
XS06G0164500.1	XS06G0164500	desc	Chr06	+	16630785	16631213			16630785	16631213
XS06G0164600.1	XS06G0164600	desc	Chr06	+	16635632	16639552			16635632	16639552
XS06G0164700.1	XS06G0164700	desc	Chr06	+	16643917	16644327			16643917	16644327
XS06G0164800.1	XS06G0164800	desc	Chr06	+	16645699	16647692			16645699	16647692
XS06G0164900.1	XS06G0164900	desc	Chr06	-	16647978	16649329			16647978	16649329
XS06G0165000.1	XS06G0165000	desc	Chr06	+	16660385	16662730			16660385	16662730
XS06G0165200.1	XS06G0165200	desc	Chr06	+	16667903	16672253			16667903	16672253
XS06G0165400.1	XS06G0165400	desc	Chr06	+	16681913	16683281			16681913	16683281
XS06G0165600.1	XS06G0165600	desc	Chr06	-	16690185	16695429			16690185	16695429
XS06G0165700.1	XS06G0165700	desc	Chr06	+	16698982	16700244			16698982	16700244
XS06G0165800.1	XS06G0165800	desc	Chr06	+	16716081	16717340			16716081	16717340
XS06G0165900.1	XS06G0165900	desc	Chr06	+	16729681	16730910			16729681	16730910
XS06G0166000.1	XS06G0166000	desc	Chr06	+	16733687	16734958			16733687	16734958
XS06G0166200.1	XS06G0166200	desc	Chr06	-	16760592	16762852			16760592	16762852
XS06G0166400.1	XS06G0166400	desc	Chr06	+	16782029	16787997			16782029	16787997
XS06G0166500.1	XS06G0166500	desc	Chr06	-	16784991	16788662			16784991	16788662
XS06G0166800.1	XS06G0166800	desc	Chr06	-	16812327	16816121			16812327	16816121
XS06G0166900.1	XS06G0166900	desc	Chr06	-	16818169	16821930			16818169	16821930
XS06G0167000.1	XS06G0167000	desc	Chr06	-	16822643	16827864			16822643	16827864
XS06G0167200.1	XS06G0167200	desc	Chr06	+	16828895	16832740			16828895	16832740
XS06G0167300.1	XS06G0167300	desc	Chr06	-	16832896	16838878			16832896	16838878
XS06G0167400.1	XS06G0167400	desc	Chr06	-	16852594	16855709			16852594	16855709
XS06G0167500.1	XS06G0167500	desc	Chr06	+	16867120	16870951			16867120	16870951
XS06G0167600.1	XS06G0167600	desc	Chr06	-	16878485	16879634			16878485	16879634
XS06G0167700.1	XS06G0167700	desc	Chr06	-	16887858	16890629			16887858	16890629
XS06G0167800.1	XS06G0167800	desc	Chr06	-	16904069	16907182			16904069	16907182
XS06G0167900.1	XS06G0167900	desc	Chr06	+	16923851	16924283			16923851	16924283
XS06G0168000.1	XS06G0168000	desc	Chr06	+	16930262	16945775			16930262	16945775
XS06G0168100.1	XS06G0168100	desc	Chr06	+	16947836	16948975			16947836	16948975
XS06G0168400.1	XS06G0168400	desc	Chr06	+	16958649	16959433			16958649	16959433
XS06G0168500.1	XS06G0168500	desc	Chr06	-	16960191	16967521			16960191	16967521
XS06G0168600.1	XS06G0168600	desc	Chr06	-	16969112	16969528			16969112	16969528
XS06G0169300.1	XS06G0169300	desc	Chr06	+	17015617	17016720			17015617	17016720
XS06G0169400.1	XS06G0169400	desc	Chr06	+	17018793	17022445			17018793	17022445
XS06G0169500.1	XS06G0169500	desc	Chr06	+	17023327	17052448			17023327	17052448
XS06G0170100.1	XS06G0170100	desc	Chr06	+	17078260	17078901			17078260	17078901
XS06G0170200.1	XS06G0170200	desc	Chr06	+	17098937	17103456			17098937	17103456
XS06G0170700.1	XS06G0170700	desc	Chr06	-	17128719	17130460			17128719	17130460
XS06G0171000.1	XS06G0171000	desc	Chr06	-	17134833	17139650			17134833	17139650
XS06G0171300.1	XS06G0171300	desc	Chr06	-	17161525	17162169			17161525	17162169
XS06G0171600.1	XS06G0171600	desc	Chr06	-	17193884	17221495			17193884	17221495
XS06G0171700.1	XS06G0171700	desc	Chr06	+	17223816	17225610			17223816	17225610
XS06G0171800.1	XS06G0171800	desc	Chr06	-	17226534	17227340			17226534	17227340
XS06G0172900.1	XS06G0172900	desc	Chr06	-	17292957	17297554			17292957	17297554
XS06G0173000.1	XS06G0173000	desc	Chr06	-	17300189	17305759			17300189	17305759
XS06G0173100.1	XS06G0173100	desc	Chr06	+	17319695	17321229			17319695	17321229
XS06G0173300.1	XS06G0173300	desc	Chr06	-	17340610	17347197			17340610	17347197
XS06G0173400.1	XS06G0173400	desc	Chr06	+	17340620	17341273			17340620	17341273
XS06G0173700.1	XS06G0173700	desc	Chr06	+	17377128	17382158			17377128	17382158
XS06G0174200.1	XS06G0174200	desc	Chr06	+	17454306	17455629			17454306	17455629
XS06G0174400.1	XS06G0174400	desc	Chr06	+	17508332	17510011			17508332	17510011
XS06G0174700.1	XS06G0174700	desc	Chr06	+	17525927	17529007			17525927	17529007
XS06G0174900.1	XS06G0174900	desc	Chr06	-	17571806	17587871			17571806	17587871
XS06G0175000.1	XS06G0175000	desc	Chr06	-	17615035	17616138			17615035	17616138
XS06G0175100.1	XS06G0175100	desc	Chr06	+	17619749	17623029			17619749	17623029
XS06G0175200.1	XS06G0175200	desc	Chr06	+	17629716	17631374			17629716	17631374
